,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,paths
10,10,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,0.06848011,3.5209672e-05,3.5209672e-05,3.5209672e-05,0.5474336,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,0.052340075,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,0.101243824,3.5209672e-05,3.5209672e-05,0.2289179,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,3.5209672e-05,./maildir/lewis-a/all_documents/126.
11,11,0.07158835,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,0.3288983,2.0138208e-05,2.0138208e-05,0.2559192,2.0138208e-05,0.08345277,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,0.22029868,0.014178824,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,2.0138208e-05,0.023588147,2.0138208e-05,2.0138208e-05,0.001229917,./maildir/lewis-a/all_documents/77.
12,12,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,0.9971506,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,5.8149773e-05,./maildir/lewis-a/all_documents/96.
13,13,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.9907477,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,0.00018882235,./maildir/lewis-a/all_documents/18.
14,14,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.6964171,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.1350246,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.0007412821,0.13371803,0.0007412821,0.0007412821,./maildir/lewis-a/all_documents/161.
15,15,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,0.749204,3.9182436e-05,0.0011156551,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,3.9182436e-05,0.24783877,3.9182436e-05,3.9182436e-05,./maildir/lewis-a/all_documents/117.
16,16,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.9186438,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.012909291,0.00013444792,0.0621279,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,0.00013444792,./maildir/lewis-a/all_documents/158.
17,17,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.99503344,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,0.00010135845,./maildir/lewis-a/all_documents/137.
18,18,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,0.037580214,0.09772359,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,0.0019052268,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,0.008955736,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,0.47793385,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,3.5938254e-05,0.3743201,3.5938254e-05,3.5938254e-05,3.5938254e-05,./maildir/lewis-a/all_documents/89.
19,19,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,0.0022617718,3.435547e-05,3.435547e-05,0.009271268,3.435547e-05,3.435547e-05,0.46269765,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,0.1547778,3.435547e-05,3.435547e-05,0.025696743,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,3.435547e-05,0.0153946495,3.435547e-05,0.32842284,3.435547e-05,3.435547e-05,3.435547e-05,./maildir/lewis-a/all_documents/151.
20,20,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.96832013,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,0.0006465277,./maildir/lewis-a/all_documents/76.
21,21,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.8052594,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.17866515,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,0.0003349049,./maildir/lewis-a/all_documents/68.
22,22,0.01967698,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,0.062138453,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,0.22733964,0.59923947,9.6391974e-05,9.6391974e-05,9.6391974e-05,0.0872678,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,9.6391974e-05,./maildir/lewis-a/all_documents/154.
23,23,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.1335759,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.8568097,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,0.00020030054,./maildir/lewis-a/all_documents/196.
24,24,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.3562079,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.63866764,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,0.00010675931,./maildir/lewis-a/all_documents/130.
25,25,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.9807717,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,0.00039241425,./maildir/lewis-a/all_documents/146.
26,26,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,0.061380092,0.3942624,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,0.31255624,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,0.19630256,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,0.032838266,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,5.9121052e-05,./maildir/lewis-a/all_documents/9.
27,27,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.49413237,0.000227438,0.000227438,0.000227438,0.000227438,0.28585216,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,0.20932591,0.000227438,0.000227438,0.000227438,0.000227438,0.000227438,./maildir/lewis-a/all_documents/15.
28,28,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,0.08613198,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,0.030818708,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,0.310066,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,0.57125604,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,3.7548158e-05,./maildir/lewis-a/all_documents/51.
29,29,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.98442787,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,0.00031779907,./maildir/lewis-a/all_documents/16.
30,30,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,0.9966876,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,6.759896e-05,./maildir/lewis-a/all_documents/121.
31,31,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.9386561,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,0.0012519177,./maildir/lewis-a/all_documents/166.
32,32,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,0.22997695,0.0070398427,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,0.0305894,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,0.54701614,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,5.9414164e-05,0.18270399,5.9414164e-05,5.9414164e-05,5.9414164e-05,./maildir/lewis-a/all_documents/145.
